ⲁⲓⲥⲑⲁⲛⲉ	Greek
ⲁⲓⲥⲑⲏⲥⲓⲥ	Greek
ⲁⲓⲥⲑⲏⲧⲏⲣⲓⲟⲛ	Greek
ⲁⲓⲥⲑⲏⲧⲟⲛ	Greek
ⲁⲓⲥⲑⲏⲧⲟⲥ	Greek
ⲁⲓⲧⲉⲓ	Greek
ⲁⲓⲧⲏⲙⲁ	Greek
ⲁⲓⲧⲏⲥⲓⲥ	Greek
ⲁⲓⲧⲓ	Greek
ⲁⲓⲧⲓⲁ	Greek
ⲁⲓⲧⲓⲟⲛ	Greek
ⲁⲓⲧⲟⲥ	Greek
ⲁⲓⲭⲙⲁⲗⲱϯⲍⲉ	Greek
ⲁⲓⲭⲙⲁⲗⲱⲥⲓⲁ	Greek
ⲁⲓⲭⲙⲁⲗⲱⲧⲉⲩⲉ	Greek
ⲁⲓⲭⲙⲁⲗⲱⲧⲓⲍⲉ	Greek
ⲁⲓⲭⲙⲁⲗⲱⲧⲟⲥ	Greek
ⲁⲓⲱⲛ	Greek
ⲁⲓⲱⲛⲓⲟⲛ	Greek
ⲁⲓⲱⲛⲓⲟⲥ	Greek
ⲁⲕϩⲩⲃⲣⲓⲍⲉ	Greek
ⲁⲕⲁⲑⲁⲣⲥⲓⲁ	Greek
ⲁⲕⲁⲑⲁⲣⲧⲟ*	Greek
ⲁⲕⲁⲑⲁⲣⲧⲟⲛ	Greek
ⲁⲕⲁⲑⲁⲣⲧⲟⲥ	Greek
ⲁⲕⲁⲕⲓⲟⲥ	Greek
ⲁⲕⲁⲕⲟⲥ	Greek
ⲁⲕⲁⲛⲁⲅⲧⲉⲓ	Greek
ⲁⲕⲁⲛⲁⲕⲧⲉⲓ	Greek
ⲁⲕⲁⲧⲁⲅⲛⲱⲥⲧⲟⲥ	Greek
ⲁⲕⲉⲣⲁⲓⲟⲛ	Greek
ⲁⲕⲉⲣⲁⲓⲟⲥ	Greek
ⲁⲕⲙⲏ	Greek
ⲁⲕⲙⲏⲛ	Greek
ⲁⲕⲟⲗⲗⲟⲩⲑⲓⲁ	Greek
ⲁⲕⲟⲗⲟⲩⲑⲉⲓ	Greek
ⲁⲕⲟⲗⲟⲩⲑⲓⲁ	Greek
ⲁⲕⲣⲁⲧⲟⲛ	Greek
ⲁⲕⲣⲓⲃⲁⲍⲉ	Greek
ⲁⲕⲣⲓⲃⲏⲥ	Greek
ⲁⲕⲣⲓⲃⲓⲁ	Greek
ⲁⲕⲣⲓⲃⲱⲥ	Greek
ⲁⲕⲣⲓⲥ	Greek
ⲁⲕⲣⲟⲁⲧⲏⲥ	Greek
ⲁⲕⲣⲱⲁⲧⲏⲥ	Greek
ⲁⲕⲧⲓⲛ	Greek
ⲁⲕⲩⲗⲁ	Latin
ⲁⲕⲩⲣⲟⲛ	Greek
ⲁⲕⲩⲣⲟⲩ	Greek
ⲁⲗⲁⲃⲁⲥⲧⲣⲟⲛ	Greek
ⲁⲗⲁⲍⲱⲛ	Greek
ⲁⲗⲁⲗⲉⲓⲁ	Greek
ⲁⲗⲁⲗⲓⲁ	Greek
ⲁⲗⲁⲥⲥⲁ	Greek
ⲁⲗⲉⲕⲧⲟⲥ	Greek
ⲁⲗⲉⲕⲧⲱⲣ	Greek
ⲁⲗⲉⲝⲁⲛⲇ	Greek
ⲁⲗⲉⲝⲁⲛⲇⲣⲉⲩⲥ	Greek
ⲁⲗⲉⲝⲁⲛⲇⲣⲟⲥ	Greek
ⲁⲗⲏⲑⲉⲓⲁ	Greek
ⲁⲗⲏⲑⲓⲛⲏ	Greek
ⲁⲗⲏⲑⲓⲛⲟⲛ	Greek
ⲁⲗⲏⲑⲓⲛⲟⲥ	Greek
ⲁⲗⲏⲑⲟⲥ	Greek
ⲁⲗⲏⲑⲱⲥ	Greek
ⲁⲗⲗⲁ	Greek
ⲁⲗⲗⲁⲅⲏ	Greek
ⲁⲗⲗⲁⲥⲥⲉ	Greek
ⲁⲗⲗⲏⲗⲟⲩⲓⲁ	Hebrew
ⲁⲗⲗⲏⲗⲟⲩⲓⲓⲁ	Hebrew
ⲁⲗⲗⲟ	Greek
ⲁⲗⲗⲟⲅⲉⲛⲏⲥ	Greek
ⲁⲗⲗⲟⲅⲉⲛⲓⲟⲥ	Greek
ⲁⲗⲗⲟⲧⲣⲓⲟⲛ	Greek
ⲁⲗⲗⲟⲧⲣⲓⲟⲥ	Greek
ⲁⲗⲗⲟⲫⲩⲗⲟⲥ	Greek
ⲁⲗⲗⲱⲏ	Greek
ⲁⲗⲗⲱⲛⲓⲟⲥ	Greek
ⲁⲗⲗⲱⲧⲣⲓⲟⲛ	Greek
ⲁⲗⲟⲅⲟⲛ	Greek
